timestamp,temperature_outside,humidity_outside,wind_speed,rain,heat_index
2023-02-04 20:00:00,26.14,47.79,2.81,0,26.135620147182944
2023-02-04 21:00:00,22.4,51.77,3.75,0,22.40046993111582
2023-02-04 22:00:00,21.35,56.36,4.35,0,21.35250496835688
2023-02-04 23:00:00,17.43,60.47,4.76,0,17.430890775087843
2023-02-05 00:00:00,18.98,63.2,3.25,0,18.983159491899215
2023-02-05 01:00:00,17.82,64.89,6.56,0,17.816072768357543
2023-02-05 02:00:00,17.73,65.58,3.57,0,17.7324921027798
2023-02-05 03:00:00,17.15,64.68,4.64,0,17.14988445609173
2023-02-05 04:00:00,19.59,64.19,0.91,0,19.588190824978064
2023-02-05 05:00:00,18.39,60.76,2.18,0,18.391227290485386
2023-02-05 06:00:00,21.33,57.19,6.53,0,21.334176417244898
2023-02-05 07:00:00,21.02,52.16,1.14,0,21.021640081302444
2023-02-05 08:00:00,24.59,53.78,2.53,0,24.586394466578355
2023-02-05 09:00:00,27.56,43.02,3.34,0,27.48
2023-02-05 10:00:00,28.91,45.15,3.29,0,29.0
2023-02-05 11:00:00,30.07,41.47,2.42,0,29.95
2023-02-05 12:00:00,30.41,31.35,6.78,0,29.25
2023-02-05 13:00:00,33.93,34.58,6.59,0,34.06
2023-02-05 14:00:00,31.13,34.22,8.21,0,30.32
2023-02-05 15:00:00,32.92,36.41,4.35,0,32.94
2023-02-05 16:00:00,29.44,35.69,2.1,0,28.67
2023-02-05 17:00:00,30.72,40.29,5.6,0,30.59
2023-02-05 18:00:00,28.04,42.09,4.87,0,27.84
2023-02-05 19:00:00,26.48,46.57,3.31,0,26.48402109125623
2023-02-05 20:00:00,26.16,49.33,6.49,0,26.1590740649559
2023-02-05 21:00:00,21.56,52.46,1.67,0,21.557773941949367
2023-02-05 22:00:00,22.73,55.79,5.18,0,22.73493657583681
2023-02-05 23:00:00,18.14,59.82,2.06,0,18.140996224431532
2023-02-06 00:00:00,17.98,61.93,2.15,0,17.978409910824546
2023-02-06 01:00:00,15.76,65.13,4.18,0,15.758123080506683
2023-02-06 02:00:00,17.23,66.39,4.98,0,17.225264117247548
2023-02-06 03:00:00,17.47,67.75,5.32,0,17.474922186110255
2023-02-06 04:00:00,18.85,64.1,1.99,0,18.846952263759274
2023-02-06 05:00:00,20.54,60.89,3.76,0,20.543677408981495
2023-02-06 06:00:00,20.81,58.12,6.82,0,20.814154247807252
2023-02-06 07:00:00,20.98,54.17,4.61,0,20.97834577514121
2023-02-06 08:00:00,24.91,50.84,5.71,0,24.905541285557998
2023-02-06 09:00:00,28.11,47.28,8.56,0,28.33
2023-02-06 10:00:00,28.29,44.21,10.77,0,28.26
2023-02-06 11:00:00,32.31,41.53,5.4,0,33.02
2023-02-06 12:00:00,30.64,38.15,3.03,0,30.21
2023-02-06 13:00:00,31.57,34.94,2.16,0,30.92
2023-02-06 14:00:00,33.39,35.5,1.48,0,33.45
2023-02-06 15:00:00,33.78,38.82,2.11,0,34.76
2023-02-06 16:00:00,32.42,36.29,8.08,0,32.22
2023-02-06 17:00:00,28.75,42.03,0.85,0,28.53
2023-02-06 18:00:00,28.91,42.42,4.71,0,28.74
2023-02-06 19:00:00,27.11,47.0,2.84,0,27.34
2023-02-06 20:00:00,25.47,49.46,3.43,0,25.47347189903523
2023-02-06 21:00:00,22.83,52.68,6.68,0,22.830353338938565
2023-02-06 22:00:00,20.29,56.08,6.52,0,20.292374105177974
2023-02-06 23:00:00,19.23,58.81,3.21,0,19.232480381950293
2023-02-07 00:00:00,15.16,62.24,3.19,0,15.164808550402851
2023-02-07 01:00:00,16.04,64.71,4.61,0,16.035166751464878
2023-02-07 02:00:00,16.39,65.91,2.01,0,16.39349661178426
2023-02-07 03:00:00,16.12,60.99,5.33,0,16.11823072145447
2023-02-07 04:00:00,17.98,62.16,5.46,0,17.9751730997096
2023-02-07 05:00:00,18.03,62.16,7.37,0,18.026013830561034
2023-02-07 06:00:00,20.0,56.0,3.64,0,19.997782981073275
2023-02-07 07:00:00,23.9,54.91,5.29,0,23.904760097657814
2023-02-07 08:00:00,23.9,49.34,5.79,0,23.896330171469632
2023-02-07 09:00:00,25.87,47.91,1.46,0,25.873763714393853
2023-02-07 10:00:00,29.89,46.16,7.09,0,30.33
2023-02-07 11:00:00,32.94,38.16,3.64,0,33.31
2023-02-07 12:00:00,32.64,33.24,6.89,0,32.03
2023-02-07 13:00:00,32.91,36.36,6.58,0,32.93
2023-02-07 14:00:00,32.05,33.65,6.02,0,31.34
2023-02-07 15:00:00,33.63,36.41,3.13,0,33.99
2023-02-07 16:00:00,33.6,40.06,5.36,0,34.76
2023-02-07 17:00:00,29.0,38.34,6.05,0,28.46
2023-02-07 18:00:00,27.95,44.01,4.95,0,27.91
2023-02-07 19:00:00,27.35,44.14,6.88,0,27.37
2023-02-07 20:00:00,24.15,52.5,4.03,0,24.153149033874634
2023-02-07 21:00:00,22.51,49.83,0.59,0,22.511538093413943
2023-02-07 22:00:00,19.93,61.32,4.46,0,19.92914758131556
2023-02-07 23:00:00,20.35,58.1,9.17,0,20.350589723702818
2023-02-08 00:00:00,18.26,64.87,4.56,0,18.256507244505578
2023-02-08 01:00:00,15.6,66.61,7.89,0,15.603994130809255
2023-02-08 02:00:00,17.44,63.53,2.95,0,17.441307151699245
2023-02-08 03:00:00,17.88,65.09,6.27,0,17.87584089025885
2023-02-08 04:00:00,18.44,63.29,2.96,0,18.4394166099342
2023-02-08 05:00:00,18.46,59.18,5.21,0,18.462077413846327
2023-02-08 06:00:00,20.76,57.59,5.71,0,20.761889563687944
2023-02-08 07:00:00,23.59,57.76,3.24,0,23.594864462871612
2023-02-08 08:00:00,25.23,51.29,1.65,0,25.231445922525573
2023-02-08 09:00:00,27.95,47.56,1.77,0,28.19
2023-02-08 10:00:00,28.08,45.21,2.71,0,28.13
2023-02-08 11:00:00,31.83,39.66,8.89,0,31.97
2023-02-08 12:00:00,31.07,37.07,4.46,0,30.59
2023-02-08 13:00:00,31.17,38.52,2.62,0,30.91
2023-02-08 14:00:00,32.37,34.42,2.21,0,31.86
2023-02-08 15:00:00,34.15,30.54,7.19,0,33.58
2023-02-08 16:00:00,33.21,37.69,3.15,0,33.61
2023-02-08 17:00:00,32.33,37.5,5.35,0,32.31
2023-02-08 18:00:00,29.34,40.62,1.85,0,29.02
2023-02-08 19:00:00,28.17,48.24,5.92,0,28.48
2023-02-08 20:00:00,26.76,50.0,4.91,0,26.761188124867374
2023-02-08 21:00:00,25.02,51.85,6.89,0,25.01549468871695
2023-02-08 22:00:00,20.95,55.54,4.69,0,20.94609515099426
2023-02-08 23:00:00,19.54,58.8,4.43,0,19.539277209531527
2023-02-09 00:00:00,19.18,63.94,1.03,0,19.17567411304075
2023-02-09 01:00:00,16.18,66.16,3.03,0,16.18042975696936
2023-02-09 02:00:00,18.59,66.15,3.37,0,18.589838978180683
2023-02-09 03:00:00,15.91,64.19,5.5,0,15.906769234272016
2023-02-09 04:00:00,18.78,62.51,0.73,0,18.77787568353962
2023-02-09 05:00:00,18.32,63.07,5.31,0,18.31677654284173
2023-02-09 06:00:00,20.72,60.68,3.65,0,20.71561535039349
2023-02-09 07:00:00,22.41,53.2,4.69,0,22.41005126735371
2023-02-09 08:00:00,24.41,49.67,3.22,0,24.406188591931294
2023-02-09 09:00:00,27.53,44.16,12.35,0,27.53
2023-02-09 10:00:00,27.85,39.13,1.75,0,27.48
2023-02-09 11:00:00,28.86,36.68,5.19,0,28.2
2023-02-09 12:00:00,31.4,37.37,6.48,0,31.05
2023-02-09 13:00:00,33.13,35.77,2.03,0,33.12
2023-02-09 14:00:00,34.45,38.61,3.58,0,35.84
2023-02-09 15:00:00,32.45,33.58,2.11,0,31.83
2023-02-09 16:00:00,34.09,39.39,7.17,0,35.43
2023-02-09 17:00:00,31.76,38.27,4.41,0,31.66
2023-02-09 18:00:00,29.86,42.78,3.55,0,29.86
2023-02-09 19:00:00,27.0,45.97,3.76,0,26.996579497225788
2023-02-09 20:00:00,25.51,52.98,6.64,0,25.505589241835875
2023-02-09 21:00:00,25.2,53.07,6.64,0,25.20089738460263
2023-02-09 22:00:00,21.2,57.3,1.82,0,21.19548173155329
2023-02-09 23:00:00,19.78,55.54,4.66,0,19.779121140007668
2023-02-10 00:00:00,17.85,67.08,6.44,0,17.849321872946227
2023-02-10 01:00:00,16.6,63.68,3.81,0,16.5976593708969
2023-02-10 02:00:00,16.45,64.71,4.78,0,16.449884717063462
2023-02-10 03:00:00,15.98,63.42,3.82,0,15.97996804253519
2023-02-10 04:00:00,18.5,63.83,4.71,0,18.49764042835432
2023-02-10 05:00:00,19.6,63.38,6.61,0,19.595714596504244
2023-02-10 06:00:00,21.47,60.19,3.66,0,21.466545311450126
2023-02-10 07:00:00,25.2,55.66,2.5,0,25.201882359626715
2023-02-10 08:00:00,23.71,50.59,1.24,0,23.711692382536462
2023-02-10 09:00:00,27.21,49.29,2.54,0,27.57
2023-02-10 10:00:00,28.89,40.89,2.11,0,28.57
2023-02-10 11:00:00,30.18,36.88,1.15,0,29.55
2023-02-10 12:00:00,29.0,41.12,3.47,0,28.71
2023-02-10 13:00:00,32.75,33.17,1.27,0,32.15
2023-02-10 14:00:00,34.7,38.79,7.25,0,36.32
2023-02-10 15:00:00,32.9,32.84,5.09,0,32.3
2023-02-10 16:00:00,31.47,36.57,2.16,0,31.03
2023-02-10 17:00:00,30.71,37.27,2.66,0,30.19
2023-02-10 18:00:00,29.98,38.29,1.41,0,29.47
2023-02-10 19:00:00,28.22,48.89,3.64,0,28.6
2023-02-10 20:00:00,24.64,49.87,3.2,0,24.63868943803271
2023-02-10 21:00:00,24.46,55.21,3.08,0,24.459642838043184
2023-02-10 22:00:00,20.67,57.07,2.22,0,20.672982682390227
2023-02-10 23:00:00,19.85,64.48,4.01,0,19.85464532586948
2023-02-11 00:00:00,17.89,62.28,3.28,0,17.888646298671198
2023-02-11 01:00:00,17.32,64.59,2.52,0,17.317816098687434
2023-02-11 02:00:00,17.32,64.88,2.23,0,17.32297450361767
2023-02-11 03:00:00,18.49,62.74,3.69,0,18.4934146885005
2023-02-11 04:00:00,18.51,63.94,7.09,0,18.50656683428138
2023-02-11 05:00:00,18.55,61.46,3.67,0,18.547588682566737
2023-02-11 06:00:00,21.5,52.51,11.9,0,21.502744807490814
2023-02-11 07:00:00,21.96,57.14,1.89,0,21.963782835656627
2023-02-11 08:00:00,24.42,47.65,5.26,0,24.418217966607948
2023-02-11 09:00:00,25.24,44.02,4.75,0,25.23887011361414
2023-02-11 10:00:00,28.9,40.02,4.49,0,28.5
2023-02-11 11:00:00,31.34,37.77,0.8,0,31.02
2023-02-11 12:00:00,32.26,39.91,2.75,0,32.64
2023-02-11 13:00:00,34.1,36.14,5.76,0,34.67
2023-02-11 14:00:00,31.89,34.93,2.75,0,31.32
2023-02-11 15:00:00,33.07,40.53,2.92,0,34.02
2023-02-11 16:00:00,30.09,36.95,5.76,0,29.45
2023-02-11 17:00:00,31.3,39.64,2.19,0,31.25
2023-02-11 18:00:00,29.23,40.99,4.47,0,28.94
2023-02-11 19:00:00,28.03,46.22,2.34,0,28.16
2023-02-11 20:00:00,25.23,52.15,7.44,0,25.229074688205703
2023-02-11 21:00:00,22.63,56.51,5.89,0,22.631965438305983
2023-02-11 22:00:00,19.73,58.07,2.8,0,19.729938911287967
2023-02-11 23:00:00,18.53,58.47,4.5,0,18.527770122191498
2023-02-12 00:00:00,19.99,60.54,1.46,0,19.992164271868756
2023-02-12 01:00:00,17.34,61.9,2.45,0,17.343847139598342
2023-02-12 02:00:00,18.24,64.21,0.59,0,18.23958400644156
2023-02-12 03:00:00,18.34,65.7,8.21,0,18.34097272338147
2023-02-12 04:00:00,20.38,60.03,5.21,0,20.375435521829278
2023-02-12 05:00:00,18.37,62.62,7.28,0,18.369766912480586
2023-02-12 06:00:00,21.34,57.05,2.72,0,21.33614496302623
2023-02-12 07:00:00,24.98,53.88,2.61,0,24.97925973496576
2023-02-12 08:00:00,24.22,52.16,3.64,0,24.220147053778362
2023-02-12 09:00:00,27.1,46.34,8.26,0,27.29
2023-02-12 10:00:00,29.69,43.97,5.42,0,29.8
2023-02-12 11:00:00,29.67,38.83,5.28,0,29.2
2023-02-12 12:00:00,30.56,37.71,4.19,0,30.07
2023-02-12 13:00:00,34.63,33.62,5.85,0,34.9
2023-02-12 14:00:00,31.46,33.73,2.35,0,30.64
2023-02-12 15:00:00,32.49,37.0,5.9,0,32.44
2023-02-12 16:00:00,31.59,37.75,8.85,0,31.35
2023-02-12 17:00:00,30.16,39.03,4.08,0,29.76
2023-02-12 18:00:00,28.19,40.27,6.43,0,27.85
2023-02-12 19:00:00,27.85,45.26,6.98,0,27.91
2023-02-12 20:00:00,25.44,48.35,8.52,0,25.444773807831595
2023-02-12 21:00:00,22.94,49.71,5.09,0,22.936626106087775
2023-02-12 22:00:00,20.64,56.04,6.37,0,20.63996073124302
2023-02-12 23:00:00,20.54,58.09,5.9,0,20.535880915924036
2023-02-13 00:00:00,17.93,63.67,6.99,0,17.929650232783946
2023-02-13 01:00:00,18.3,66.23,5.32,0,18.302050871285807
2023-02-13 02:00:00,16.94,65.15,1.17,0,16.93531139496748
2023-02-13 03:00:00,18.46,64.32,3.48,0,18.46430088679452
2023-02-13 04:00:00,18.25,65.45,2.29,0,18.250491486534965
2023-02-13 05:00:00,21.83,61.14,3.93,0,21.82833566718651
2023-02-13 06:00:00,21.53,59.18,1.67,0,21.533359244705448
2023-02-13 07:00:00,24.15,56.0,3.36,0,24.147642350934092
2023-02-13 08:00:00,24.43,50.67,3.62,0,24.42825395804394
2023-02-13 09:00:00,28.14,49.02,2.81,0,28.51
2023-02-13 10:00:00,28.86,43.12,6.11,0,28.75
2023-02-13 11:00:00,31.08,39.47,3.39,0,30.94
2023-02-13 12:00:00,32.21,32.74,3.81,0,31.41
2023-02-13 13:00:00,35.97,40.13,1.93,0,39.13
2023-02-13 14:00:00,32.82,34.79,5.22,0,32.51
2023-02-13 15:00:00,31.09,31.94,6.2,0,30.02
2023-02-13 16:00:00,32.43,39.15,3.68,0,32.74
2023-02-13 17:00:00,31.51,37.74,4.24,0,31.25
2023-02-13 18:00:00,29.79,42.26,3.25,0,29.71
2023-02-13 19:00:00,26.7,43.42,2.49,0,26.699969598419383
2023-02-13 20:00:00,24.29,51.04,1.79,0,24.285319323009567
2023-02-13 21:00:00,23.25,54.22,3.75,0,23.251126180556334
2023-02-13 22:00:00,18.82,57.86,3.43,0,18.822934953557144
2023-02-13 23:00:00,18.76,61.26,0.95,0,18.757218077189865
2023-02-14 00:00:00,19.32,62.09,3.23,0,19.324639404151977
2023-02-14 01:00:00,17.38,68.57,7.03,0,17.376031518995557
2023-02-14 02:00:00,17.28,64.96,4.06,0,17.277358461964678
2023-02-14 03:00:00,16.46,66.14,4.4,0,16.459579017427323
2023-02-14 04:00:00,17.1,65.6,0.42,0,17.09643074244624
2023-02-14 05:00:00,20.01,59.5,3.21,0,20.00784849584073
2023-02-14 06:00:00,20.22,55.98,1.33,0,20.217996507488962
2023-02-14 07:00:00,21.16,54.83,3.68,0,21.158379086091742
2023-02-14 08:00:00,22.92,49.83,1.68,0,22.924411990921467
2023-02-14 09:00:00,26.92,45.46,2.97,0,26.920231900548295
2023-02-14 10:00:00,29.46,41.4,1.81,0,29.24
2023-02-14 11:00:00,30.84,42.0,1.42,0,30.99
2023-02-14 12:00:00,32.51,36.18,2.15,0,32.34
2023-02-14 13:00:00,32.74,34.86,6.06,0,32.41
2023-02-14 14:00:00,32.84,35.42,2.89,0,32.65
2023-02-14 15:00:00,31.34,32.31,4.43,0,30.33
2023-02-14 16:00:00,31.04,38.04,3.05,0,30.68
2023-02-14 17:00:00,31.31,41.01,5.09,0,31.48
2023-02-14 18:00:00,28.14,42.7,3.44,0,27.99
2023-02-14 19:00:00,26.69,45.87,2.22,0,26.687735171207198
2023-02-14 20:00:00,24.6,50.54,9.97,0,24.600100937868863
2023-02-14 21:00:00,22.26,56.23,4.97,0,22.2593324387256
2023-02-14 22:00:00,22.18,58.46,1.34,0,22.18189109295996
2023-02-14 23:00:00,20.38,57.76,3.32,0,20.379233401553876
2023-02-15 00:00:00,19.31,63.75,3.47,0,19.309450527236493
2023-02-15 01:00:00,16.66,63.07,2.99,0,16.658270245591158
2023-02-15 02:00:00,18.61,66.66,3.35,0,18.608780855734373
2023-02-15 03:00:00,17.12,61.62,6.35,0,17.122652670608346
2023-02-15 04:00:00,19.37,60.78,0.8,0,19.367859831505886
2023-02-15 05:00:00,18.98,60.3,4.85,0,18.977639813522355
2023-02-15 06:00:00,20.28,57.11,1.99,0,20.27600966825739
2023-02-15 07:00:00,22.92,53.45,1.81,0,22.92240265369928
2023-02-15 08:00:00,25.32,53.31,7.35,0,25.319524670782954
2023-02-15 09:00:00,25.68,46.43,2.13,0,25.680330435666704
2023-02-15 10:00:00,27.9,39.55,5.97,0,27.55
2023-02-15 11:00:00,31.61,39.88,1.13,0,31.7
2023-02-15 12:00:00,30.4,36.62,5.84,0,29.76
2023-02-15 13:00:00,30.88,33.73,9.03,0,29.98
2023-02-15 14:00:00,30.8,34.68,7.75,0,30.0
2023-02-15 15:00:00,33.42,36.68,3.23,0,33.73
2023-02-15 16:00:00,31.54,39.01,6.28,0,31.47
2023-02-15 17:00:00,32.05,40.81,6.39,0,32.5
2023-02-15 18:00:00,28.44,42.24,3.58,0,28.24
2023-02-15 19:00:00,28.69,45.47,3.32,0,28.79
2023-02-15 20:00:00,25.59,48.53,4.44,0,25.58590420116465
2023-02-15 21:00:00,23.94,52.19,4.06,0,23.938919427775804
2023-02-15 22:00:00,20.91,58.6,4.01,0,20.912564671222817
2023-02-15 23:00:00,21.2,61.06,2.7,0,21.198649065301883
2023-02-16 00:00:00,17.81,62.32,0.15,0,17.809137249408327
2023-02-16 01:00:00,18.23,65.41,4.47,0,18.23289818596892
2023-02-16 02:00:00,17.67,68.06,5.73,0,17.671531171729054
2023-02-16 03:00:00,17.33,65.27,3.23,0,17.33267938430262
2023-02-16 04:00:00,17.72,61.45,6.5,0,17.722357442507533
2023-02-16 05:00:00,18.75,55.83,6.94,0,18.746171463786546
2023-02-16 06:00:00,21.54,58.36,2.24,0,21.53762990294988
2023-02-16 07:00:00,23.44,52.21,4.38,0,23.4447419608043
2023-02-16 08:00:00,24.42,48.78,1.03,0,24.41935169744605
2023-02-16 09:00:00,28.19,46.49,5.24,0,28.34
2023-02-16 10:00:00,29.05,44.04,2.74,0,29.05
2023-02-16 11:00:00,30.05,40.12,3.0,0,29.76
2023-02-16 12:00:00,33.94,39.59,2.13,0,35.23
2023-02-16 13:00:00,33.07,35.68,5.7,0,33.03
2023-02-16 14:00:00,33.51,37.89,2.31,0,34.12
2023-02-16 15:00:00,34.09,38.79,4.1,0,35.28
2023-02-16 16:00:00,32.17,32.85,2.35,0,31.38
2023-02-16 17:00:00,32.58,37.84,3.79,0,32.72
2023-02-16 18:00:00,27.02,44.0,8.22,0,27.09
2023-02-16 19:00:00,25.01,46.17,5.78,0,25.005469314563847
2023-02-16 20:00:00,22.92,49.36,7.96,0,22.922188180143802
2023-02-16 21:00:00,24.57,54.6,4.07,0,24.572825794984368
2023-02-16 22:00:00,21.02,58.45,4.88,0,21.018016872044445
2023-02-16 23:00:00,16.64,59.35,1.4,0,16.638754118904846
2023-02-17 00:00:00,17.58,64.26,2.33,0,17.58352292727295
2023-02-17 01:00:00,16.29,64.89,0.96,0,16.287600263870434
2023-02-17 02:00:00,16.92,63.84,6.82,0,16.920932658135445
2023-02-17 03:00:00,16.75,64.31,3.86,0,16.75490081681824
2023-02-17 04:00:00,16.22,64.56,3.08,0,16.21995403814983
2023-02-17 05:00:00,18.56,60.09,6.03,0,18.561989372376505
2023-02-17 06:00:00,22.6,59.1,2.9,0,22.598538112096342
2023-02-17 07:00:00,21.78,48.2,5.95,0,21.778293902626963
2023-02-17 08:00:00,25.52,49.56,1.2,0,25.51694651574837
2023-02-17 09:00:00,27.28,47.65,4.45,0,27.53
2023-02-17 10:00:00,29.93,41.67,4.53,0,29.81
2023-02-17 11:00:00,30.55,40.18,4.81,0,30.37
2023-02-17 12:00:00,32.39,37.4,4.63,0,32.37
2023-02-17 13:00:00,34.19,36.41,3.61,0,34.86
2023-02-17 14:00:00,33.75,35.56,4.94,0,34.0
2023-02-17 15:00:00,31.74,34.25,7.74,0,31.03
2023-02-17 16:00:00,30.74,39.12,2.25,0,30.46
2023-02-17 17:00:00,29.12,39.1,4.9,0,28.65
2023-02-17 18:00:00,28.64,38.49,2.0,0,28.13
2023-02-17 19:00:00,26.68,45.51,2.39,0,26.682205422519008
2023-02-17 20:00:00,26.68,46.18,0.73,0,26.678674673372566
2023-02-17 21:00:00,24.24,53.43,7.36,0,24.24061513698246
2023-02-17 22:00:00,21.86,57.66,3.5,0,21.859584872343557
2023-02-17 23:00:00,18.24,63.45,8.34,0,18.244525325329807
2023-02-18 00:00:00,19.31,60.93,6.02,0,19.30654868376929
2023-02-18 01:00:00,17.87,63.31,5.79,0,17.86808428732671
2023-02-18 02:00:00,15.5,63.44,3.01,0,15.499778138553063
2023-02-18 03:00:00,18.62,66.26,9.69,0,18.623666282100594
2023-02-18 04:00:00,17.78,65.7,7.14,0,17.77755426408803
2023-02-18 05:00:00,20.49,59.05,3.54,0,20.489175894649684
2023-02-18 06:00:00,22.63,56.75,2.55,0,22.6296421311128
2023-02-18 07:00:00,22.69,50.1,2.14,0,22.68674889135455
2023-02-18 08:00:00,24.39,49.73,4.68,0,24.39235365462653
2023-02-18 09:00:00,27.38,43.93,5.23,0,27.38
2023-02-18 10:00:00,28.26,45.81,4.19,0,28.37
2023-02-18 11:00:00,31.73,41.94,0.99,0,32.23
2023-02-18 12:00:00,31.87,37.69,4.17,0,31.71
2023-02-18 13:00:00,33.35,38.79,6.32,0,34.07
2023-02-18 14:00:00,31.48,29.74,3.49,0,30.21
2023-02-18 15:00:00,32.21,36.0,7.05,0,31.9
2023-02-18 16:00:00,32.01,35.52,3.67,0,31.56
2023-02-18 17:00:00,31.18,38.44,4.52,0,30.92
2023-02-18 18:00:00,29.01,43.46,2.93,0,28.95
2023-02-18 19:00:00,26.64,47.71,2.31,0,26.637778477231777
2023-02-18 20:00:00,25.99,48.58,3.99,0,25.986376505905938
2023-02-18 21:00:00,22.45,51.95,8.38,0,22.445273687931095
2023-02-18 22:00:00,20.99,58.11,2.22,0,20.990711438432186
2023-02-18 23:00:00,21.16,59.92,10.15,0,21.156553449023043
2023-02-19 00:00:00,18.35,61.97,2.88,0,18.35014540436916
2023-02-19 01:00:00,16.79,65.21,3.97,0,16.793834818165763
2023-02-19 02:00:00,16.58,64.87,6.19,0,16.58337469438454
2023-02-19 03:00:00,17.67,65.02,3.77,0,17.668392238397203
2023-02-19 04:00:00,15.68,62.0,7.39,0,15.684866899528817
2023-02-19 05:00:00,20.44,57.48,8.09,0,20.44044593805133
2023-02-19 06:00:00,17.99,58.64,2.86,0,17.992367660306243
2023-02-19 07:00:00,23.17,51.7,2.88,0,23.17310486288255
2023-02-19 08:00:00,25.11,48.75,1.47,0,25.11053531747394
2023-02-19 09:00:00,27.56,40.41,2.74,0,27.32
2023-02-19 10:00:00,28.74,41.42,9.22,0,28.47
2023-02-19 11:00:00,31.45,35.67,7.75,0,30.88
2023-02-19 12:00:00,31.97,38.13,0.6,0,31.92
2023-02-19 13:00:00,34.58,34.55,5.75,0,35.05
2023-02-19 14:00:00,33.32,31.39,4.36,0,32.62
2023-02-19 15:00:00,32.72,37.87,4.81,0,32.93
2023-02-19 16:00:00,33.8,37.85,4.25,0,34.57
2023-02-19 17:00:00,29.09,42.1,6.08,0,28.89
2023-02-19 18:00:00,27.44,40.14,3.76,0,27.2
2023-02-19 19:00:00,28.52,45.96,4.63,0,28.66
2023-02-19 20:00:00,24.41,51.4,2.52,0,24.41010768224439
2023-02-19 21:00:00,23.09,58.27,3.84,0,23.093742404550405
2023-02-19 22:00:00,22.08,57.92,1.94,0,22.075343401956896
2023-02-19 23:00:00,19.58,62.68,5.63,0,19.57699377629722
2023-02-20 00:00:00,17.98,61.21,3.54,0,17.980090745579368
2023-02-20 01:00:00,18.03,63.91,9.22,0,18.03210827717356
2023-02-20 02:00:00,17.29,61.01,5.39,0,17.290897057590005
2023-02-20 03:00:00,17.14,63.44,3.3,0,17.140456800785906
2023-02-20 04:00:00,16.05,62.79,2.31,0,16.049998129762542
2023-02-20 05:00:00,19.28,61.33,3.83,0,19.275022325339666
2023-02-20 06:00:00,22.16,59.45,4.83,0,22.15938104330052
2023-02-20 07:00:00,22.47,54.25,4.76,0,22.47181438984222
2023-02-20 08:00:00,25.51,49.14,0.88,0,25.508608373233443
2023-02-20 09:00:00,25.59,45.7,1.89,0,25.58649569589583
2023-02-20 10:00:00,30.21,39.45,4.44,0,29.86
2023-02-20 11:00:00,29.67,37.81,2.45,0,29.1
2023-02-20 12:00:00,30.95,38.42,3.38,0,30.63
2023-02-20 13:00:00,32.1,36.98,1.33,0,31.9
2023-02-20 14:00:00,33.04,31.51,6.13,0,32.28
2023-02-20 15:00:00,32.32,37.52,5.39,0,32.29
2023-02-20 16:00:00,32.08,36.34,0.5,0,31.78
2023-02-20 17:00:00,31.88,37.24,6.03,0,31.65
2023-02-20 18:00:00,28.4,44.3,3.84,0,28.38
2023-02-20 19:00:00,27.75,43.81,4.85,0,27.71
2023-02-20 20:00:00,25.47,48.71,4.58,0,25.473038282160214
2023-02-20 21:00:00,20.87,53.25,4.65,0,20.86604448670038
2023-02-20 22:00:00,22.95,59.55,4.28,0,22.948342644789815
2023-02-20 23:00:00,19.3,57.44,3.05,0,19.295775047963183
2023-02-21 00:00:00,16.04,63.09,2.73,0,16.035576266868556
2023-02-21 01:00:00,17.68,65.92,1.68,0,17.676806254964784
2023-02-21 02:00:00,17.59,66.36,1.74,0,17.591442151751856
2023-02-21 03:00:00,17.55,66.88,5.1,0,17.549194155198634
2023-02-21 04:00:00,17.55,63.06,5.05,0,17.546165835739107
2023-02-21 05:00:00,17.6,59.51,4.44,0,17.600924057872344
2023-02-21 06:00:00,21.99,58.79,2.11,0,21.99444737550891
2023-02-21 07:00:00,20.56,57.97,1.68,0,20.557788278320942
2023-02-21 08:00:00,25.16,50.35,4.96,0,25.15712791899094
2023-02-21 09:00:00,26.46,45.31,2.74,0,26.46308007319986
2023-02-21 10:00:00,29.15,43.67,6.71,0,29.12
2023-02-21 11:00:00,30.98,38.33,2.84,0,30.66
2023-02-21 12:00:00,31.03,35.08,8.17,0,30.3
2023-02-21 13:00:00,33.81,37.4,6.73,0,34.48
2023-02-21 14:00:00,33.49,37.14,5.1,0,33.93
2023-02-21 15:00:00,32.6,37.2,1.01,0,32.64
2023-02-21 16:00:00,32.47,38.76,3.92,0,32.73
2023-02-21 17:00:00,29.6,34.4,8.12,0,28.71
2023-02-21 18:00:00,29.26,38.6,1.31,0,28.75
2023-02-21 19:00:00,26.72,41.68,3.31,0,26.71970293074369
2023-02-21 20:00:00,26.26,51.89,2.79,0,26.255403609459897
2023-02-21 21:00:00,23.28,52.19,1.01,0,23.279817855566172
2023-02-21 22:00:00,19.22,53.04,1.42,0,19.218841585534367
2023-02-21 23:00:00,18.79,62.0,3.7,0,18.79005593359349
2023-02-22 00:00:00,17.73,63.99,4.47,0,17.73119806281463
2023-02-22 01:00:00,17.82,65.85,1.12,0,17.824479361509606
2023-02-22 02:00:00,15.06,63.48,4.45,0,15.063247297497535
2023-02-22 03:00:00,17.75,67.48,2.27,0,17.753337969455437
2023-02-22 04:00:00,19.22,63.58,0.66,0,19.221468788603236
2023-02-22 05:00:00,20.61,61.18,3.14,0,20.610797261695595
